timestamp,sim_time_s,phase,throttle,altitude_ft,ambient_temp_c,rpm,fuel_flow_lph,cht_c1,cht_c2,cht_c3,cht_c4,egt_c1,egt_c2,egt_c3,egt_c4,oil_pressure_kpa,oil_temp_c,vibration_rms_g,battery_v,alternator_a,injection_timing_deg,faults_active,fault_severity
2026-09-03T00:00:00+00:00,0.0,STARTUP,0.1,0.0,15.0,1604.7088518461935,1.6892771624656897,18.001861141269483,17.863177759661482,16.776901612359204,18.45974401202686,237.95632704725426,236.4616087543801,247.1190337627305,237.82716149656383,351.5299202728602,25.04232880221863,0.41781456093830666,14.222762818223842,22.855778937071822,26.118681892190157,,0.0
2026-09-03T00:00:01+00:00,1.0,STARTUP,0.10016666666666667,0.0,15.0,1600.5699401503855,1.7508853408165048,19.006510941711905,18.786777611124084,18.966375388442707,18.965457660672016,356.6605009975578,351.6296667904637,357.87681846685547,352.38833019067835,350.652841427864,25.576062413250817,0.4207425630397282,14.216393740921498,21.42286314901613,26.402553148181134,,0.0
2026-09-03T00:00:02+00:00,2.0,STARTUP,0.10033333333333334,0.0,15.0,1615.4282658471047,1.8598195605788748,18.61593427868863,20.12231326853139,20.091760758490263,20.210663674986616,405.50024252387726,411.2561921514314,421.4390903115412,413.7377328048977,349.55039711663346,25.43903859041102,0.3671056521935156,14.237213151345708,21.670739141995043,25.953316714175756,,0.0
2026-09-03T00:00:03+00:00,3.0,STARTUP,0.1005,0.0,15.0,1604.0067841664763,1.9755344347736663,19.788052307679997,22.815088513591856,18.776634916438503,20.87498175395691,429.57637791428914,441.3322013281973,450.42901673510863,445.8627312839158,347.35950378855273,25.063508171936945,0.4598023616501445,14.242347827004735,21.107019573663454,25.782351552169892,,0.0
2026-09-03T00:00:04+00:00,4.0,STARTUP,0.10066666666666667,0.0,15.0,1597.0742728655189,1.8573019424234025,22.861334461323466,23.85255893610518,22.315663900586983,23.180683864449254,445.72441949064284,451.0104354625598,463.59605873952336,452.8592819419631,347.35091195249424,25.157555415219385,0.37774119975299647,14.269478899231423,21.671418361858095,26.18545296232829,,0.0
2026-09-03T00:00:05+00:00,5.0,STARTUP,0.10083333333333334,0.0,15.0,1614.6758031637632,1.852728315774522,25.126303299231697,24.03983062827956,23.81866934135392,24.282632028854078,441.1008225910619,452.424287762048,461.94345378968023,458.3439753682731,350.0623656428904,25.009737038480615,0.4105397603505554,14.301969131911443,21.750615220257004,26.4412882414314,,0.0
2026-09-03T00:00:06+00:00,6.0,STARTUP,0.101,0.0,15.0,1598.5025080139535,1.775994734160229,23.9387559869242,25.07298358355777,27.304496659664515,23.097302420851534,455.2042281906585,464.4245136944362,469.2337085597346,459.70541062696384,348.95716112605027,25.221686377124627,0.43506480565505723,14.250874085820938,23.12124522392464,26.101460922837028,,0.0
2026-09-03T00:00:07+00:00,7.0,STARTUP,0.10116666666666667,0.0,15.0,1598.2229612520398,1.8236637278312524,27.177452359439908,29.17727208957122,28.728342216431773,27.85123439037442,462.12003544388426,459.10465962527064,470.85457764843136,464.1304087238603,347.3819221094569,24.944240821732635,0.4512553075096434,14.241111092116048,20.97043559384814,25.831860142602466,,0.0
2026-09-03T00:00:08+00:00,8.0,STARTUP,0.10133333333333334,0.0,15.0,1615.0660425086232,1.9042299935364098,31.35713227728862,33.02168042947887,29.456192460626074,27.08529954129599,445.0531003158786,467.31800010686646,470.93819394554095,467.625141602883,346.64546277293016,25.49990807286529,0.46858000904652897,14.256281942697814,21.88895561407292,25.82691126499294,,0.0
2026-09-03T00:00:09+00:00,9.0,STARTUP,0.1015,0.0,15.0,1592.0065604784306,1.7468027524174203,29.38411626950702,32.51558133813928,30.37205552861243,31.599044788671808,453.69586613127456,460.5448580585144,470.6772251798581,466.56996439438643,356.27898736589697,25.288856535116764,0.459571915878491,14.21388291287652,22.65210110901197,26.326200003255746,,0.0
2026-09-03T00:00:10+00:00,10.0,STARTUP,0.10166666666666667,0.0,15.0,1611.0219149318618,1.801773835998147,29.701860671516496,31.699122975246937,30.776305250665544,29.394246280505772,450.0662713061324,467.6022355270839,483.67334946123407,471.267985137048,348.45564748321084,25.79280637998259,0.4783639830416856,14.258775300054554,21.712350938416385,26.580745129750735,,0.0
2026-09-03T00:00:11+00:00,11.0,STARTUP,0.10183333333333333,0.0,15.0,1618.8453953802796,1.9924624364620156,32.294228294276834,30.296533878835334,30.62673297578821,35.29636378589884,465.230205971795,466.00121324868644,474.02462995969864,477.93606551926496,345.03775665502224,25.381528076355035,0.4519485685300173,14.234215795085616,21.99641469329595,26.138415812625148,,0.0
2026-09-03T00:00:12+00:00,12.0,STARTUP,0.10200000000000001,0.0,15.0,1618.5498957579257,1.978576658879403,33.37031922239039,34.52865382661158,30.818515582495415,33.848345074290904,452.4977975852266,460.9091564052423,471.6562746030585,469.0634880278503,352.1596069592076,25.269683302838303,0.42753235753425145,14.230633222666658,21.770628833946628,26.548662641904695,,0.0
2026-09-03T00:00:13+00:00,13.0,STARTUP,0.10216666666666667,0.0,15.0,1621.7550042207363,1.9716744654789125,34.175907073591375,33.60051525986818,34.99574808342072,35.558084537494636,457.67196579632235,461.6581450962501,476.577855347033,471.95273201232044,357.8066353181565,26.61167858962654,0.39226898260942933,14.238504665538033,20.9755905987141,25.99302635445217,,0.0
2026-09-03T00:00:14+00:00,14.0,STARTUP,0.10233333333333333,0.0,15.0,1619.883431686636,1.957397722277113,34.428308630501824,34.85666513279569,33.14613852716011,36.12661302943693,451.5387180693617,464.49597959824024,471.8054244981817,470.40387656258895,342.88495155571644,25.334702153545866,0.5116602376218242,14.19850309674904,21.232250095081753,26.844769781185697,,0.0
2026-09-03T00:00:15+00:00,15.0,STARTUP,0.10250000000000001,0.0,15.0,1651.7554653151992,1.6736166247752302,36.15194294236393,37.613255362314355,40.5489493011369,35.998289986224236,455.6793643588954,471.0860715042544,478.4208585691456,469.0510667330862,348.6101419069782,25.432020887822517,0.4170550575925364,14.239344500399643,22.16251892273838,26.00956158755256,,0.0
2026-09-03T00:00:16+00:00,16.0,STARTUP,0.10266666666666667,0.0,15.0,1623.3515442805333,1.9372405872760152,38.11126381534605,38.767808512948534,39.04325934326073,38.741960089647,453.3495648539815,468.83462147294665,475.814385823272,481.45087764175173,354.62678242318293,26.196656545259874,0.3961513908708041,14.205503541120663,22.833800067162205,26.297964242027476,,0.0
2026-09-03T00:00:17+00:00,17.0,STARTUP,0.10283333333333333,0.0,15.0,1624.25316077193,1.6078751752066491,40.443603857419646,40.045628254060475,38.3312241783205,39.12670397411664,458.32586326736873,467.56553236775164,474.89200079081917,470.51905125048455,348.2796340526999,26.163561695711497,0.48562504777595733,14.147333662362747,21.834204814843222,26.269857091301557,,0.0
2026-09-03T00:00:18+00:00,18.0,STARTUP,0.10300000000000001,0.0,15.0,1622.841661034555,1.7741072831587041,37.22230298922325,40.93278008886887,43.99646714833622,38.541600042195846,461.3755017363542,465.7107631507304,476.0973984174843,465.82259213227167,348.0324695209866,26.68265364816894,0.45016328581826676,14.319292464216398,22.824188322284385,26.36383364383696,,0.0
2026-09-03T00:00:19+00:00,19.0,STARTUP,0.10316666666666667,0.0,15.0,1641.0151761151558,1.872928485174888,42.40795300802449,40.999315824780524,42.43961838158629,40.970399506865135,462.05294866405455,461.5116352229749,480.36649992467176,470.1839911509299,353.34393884079503,26.522963176458518,0.4997746474063786,14.279230987645546,20.89957182104273,26.1887950901686,,0.0
2026-09-03T00:00:20+00:00,20.0,STARTUP,0.10333333333333333,0.0,15.0,1606.8220396581387,1.7595687313565216,44.52852666107852,43.53666028365794,42.291480786501424,41.53123037951308,457.31740002965694,461.3699050958351,473.1495590878628,472.74724223350023,353.3296706767758,26.525980889517363,0.3353889633918838,14.26217466916121,22.050423501262806,26.359165527400563,,0.0
2026-09-03T00:00:21+00:00,21.0,STARTUP,0.10350000000000001,0.0,15.0,1641.078741951714,1.5756874578153366,42.16996523665603,44.48228065225177,41.932558310294546,46.55852296662959,459.0436316277357,471.73507433195095,473.7009484030901,475.3058569596818,353.0672301861004,26.435369474312825,0.4365083397469457,14.26081372957127,21.395658314682432,26.164743948922812,,0.0
2026-09-03T00:00:22+00:00,22.0,STARTUP,0.10366666666666667,0.0,15.0,1620.6519909284093,1.8707977847973718,45.69889328912397,42.84134598714086,45.29366785082018,47.58859838893595,453.5322174295454,463.4403027427227,477.61755276665485,475.50875754802786,349.40906878298983,26.933426010274435,0.4614958413070766,14.283672802675602,22.387881550926867,27.033132464547506,,0.0
2026-09-03T00:00:23+00:00,23.0,STARTUP,0.10383333333333333,0.0,15.0,1620.8182924491657,1.5858830466982567,47.62818242242041,44.77929682234813,46.67460312171583,48.312755848323036,449.2871481797053,461.34269195559415,468.64996352204474,467.3659198090112,350.9493002222685,26.671022256780727,0.4383668447995447,14.193489364644305,20.38292759435715,26.239552359947083,,0.0
2026-09-03T00:00:24+00:00,24.0,STARTUP,0.10400000000000001,0.0,15.0,1618.4168276695125,1.8829479448306279,47.12593158076122,46.68833269236027,48.704753462022914,47.56184878030579,459.99704717098325,464.12692713001,475.808617561877,472.37024154555047,352.32391294776596,26.363238128801385,0.4482543811285883,14.239366448323384,21.91772048287031,26.512934828898672,,0.0
2026-09-03T00:00:25+00:00,25.0,STARTUP,0.10416666666666667,0.0,15.0,1600.9592590457858,1.673761632322278,44.552430580407616,43.668278027237385,47.368581383566,49.35075071430542,455.9705780866797,468.6886062177187,482.20308041991615,478.0745484459581,349.2515683703772,27.12143885806365,0.4311845881548317,14.216504071046902,21.583919753460886,25.706489777698174,,0.0
2026-09-03T00:00:26+00:00,26.0,STARTUP,0.10433333333333333,0.0,15.0,1615.0161568539456,1.7878936967604877,49.11092724427677,51.07005811391737,47.186768965069874,49.71610519967904,452.2405538003644,470.122503920203,476.151878298245,462.33134568551714,352.7840751516247,26.39715684146165,0.4062353608403021,14.207209903548412,21.54200170631871,26.37651343829997,,0.0
